"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","87","1","0.000000","0","0"
"/Game/DustinsFolder/BurstBullet.BurstBullet","0","143","143","1","137.842102","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","24","1","0.000000","0","0"
"/Game/DustinsFolder/lasersquaremat.lasersquaremat","0","0","143","1","0.000000","0","0"
"/Game/DustinsFolder/RingMat.RingMat","0","0","115","1","0.000000","0","0"
"/Game/MadisonsFolder/Meshes/Gun_BowlingPin/lambert1.lambert1","0","0","15","1","0.000000","0","0"
"/Game/MadisonsFolder/Textures/Gun1/Gun_PinShooter.Gun_PinShooter","0","0","15","1","0.000000","0","0"
"/Game/RobertFunZone/Gun/lambert1.lambert1","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","26","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","34","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","34","1","0.000000","0","0"
"/Game/VirtualReality/Materials/M_BaseMaterial.M_BaseMaterial","0","0","60","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","24","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","68","1","0.000000","0","0"
"/Game/DustinsFolder/ekectrucbean.ekectrucbean","0","0","143","1","0.000000","0","0"
"/Game/DustinsFolder/UFOTrailMat.UFOTrailMat","0","0","143","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","52","1","0.000000","0","0"
"/Game/DustinsFolder/UFOSpawnTrailMat.UFOSpawnTrailMat","0","0","115","1","0.000000","0","0"
"/Game/VirtualReality/Materials/GenericHMDMaterial.GenericHMDMaterial","0","0","39","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/BoxTruck/M_BoxTruck_Interior.M_BoxTruck_Interior","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/BoxTruck/M_BoxTruck_Chassis.M_BoxTruck_Chassis","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/BoxTruck/M_BoxTruck_Box.M_BoxTruck_Box","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/BoxTruck/M_BoxTruck_Body.M_BoxTruck_Body","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SUV/M_SUV_Under.M_SUV_Under","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SUV/M_SUV_Interior.M_SUV_Interior","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Pickup/M_Pickup_Under.M_Pickup_Under","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SUV/M_SUV_Body.M_SUV_Body","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SportsCar/M_SportsCar_Under.M_SportsCar_Under","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SportsCar/M_SportsCar_Interior.M_SportsCar_Interior","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SportsCar/M_SportsCar_Body.M_SportsCar_Body","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Pickup/M_Pickup_Interior.M_Pickup_Interior","0","0","117","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Pickup/M_Pickup_Body.M_Pickup_Body","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Masters/M_Floor.M_Floor","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Masters/M_Glass.M_Glass","0","0","216","2","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Hatchback/M_Hatchback_Under.M_Hatchback_Under","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Hatchback/M_Hatchback_Interior.M_Hatchback_Interior","0","0","48","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Hatchback/M_Hatchback_Body.M_Hatchback_Body","0","0","48","1","0.000000","0","0"
"/Game/Stephens_Folder/Hero_Models/MoiveScreen/Movie_Screen_Complete.Movie_Screen_Complete","0","0","15","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","26","1","0.000000","0","0"
"/Game/Stephens_Folder/Hero_Models/Gun_1/GunMainMaterial.GunMainMaterial","0","0","24","1","0.000000","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/Volts_Green.Volts_Green","0","15","15","1","20.138525","0","0"
"/Game/Stephens_Folder/Car_Models/Revised_Jaguar_SS100/Revised_Jag_Texture.Revised_Jag_Texture","0","15","15","1","18.586386","0","0"
"/Game/Stephens_Folder/Car_Models/Jaguar_SS100/mesh3ds_index_2Mat.mesh3ds_index_2Mat","0","15","15","1","19.052896","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/Volks_Rubber.Volks_Rubber","0","15","15","1","18.578289","0","0"
"/Game/Stephens_Folder/Car_Models/Jaguar_SS100/mesh3ds_index_1Mat.mesh3ds_index_1Mat","0","15","15","1","16.524889","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/Volks_RedLight.Volks_RedLight","0","15","15","1","17.245062","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/Volks_Glass.Volks_Glass","0","15","15","1","18.554962","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/Volks_Cream.Volks_Cream","0","15","15","1","17.536592","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/Volks_Chrome.Volks_Chrome","0","15","15","1","16.672672","0","0"
"/Game/Stephens_Folder/Car_Models/Updated_Jaguar/Revised_Jag_Texture.Revised_Jag_Texture","0","15","15","1","17.149519","0","0"
"/Game/Stephens_Folder/Car_Models/Updated_Jaguar/Revised_Jag_Glass_Texture.Revised_Jag_Glass_Texture","0","15","15","1","30.268257","0","0"
"/Game/Stephens_Folder/Car_Models/Revised_Jaguar_SS100/Revised_Jag_Glass_Texture.Revised_Jag_Glass_Texture","0","15","15","1","16.578499","0","0"
"/Game/Stephens_Folder/Car_Models/Jaguar_SS100/mesh3ds_index_0Mat.mesh3ds_index_0Mat","0","15","15","1","16.102955","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/Black_Tire.Black_Tire","0","15","15","1","19.759460","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","24","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","4","1","0.000000","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/m415_headlights.m415_headlights","0","15","15","1","48.140347","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/m415_chrome.m415_chrome","0","15","15","1","53.411526","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/Car_Seat.Car_Seat","0","15","15","1","16.529470","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/Car_Chrome.Car_Chrome","0","15","15","1","32.891842","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/Car_Body.Car_Body","0","15","15","1","17.460676","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/tier.tier","0","15","15","1","15.990143","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/rim.rim","0","15","15","1","15.979122","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/Car_Glass.Car_Glass","0","15","15","1","15.848513","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo_Revised/tier.tier","0","24","24","1","27.794239","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo_Revised/rim.rim","0","15","15","1","16.952003","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo_Revised/Black_Tire.Black_Tire","0","24","24","1","35.848328","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo_Revised/m415_headlights.m415_headlights","0","24","24","1","35.624287","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo_Revised/m415_chrome.m415_chrome","0","24","24","1","38.870670","0","0"
"/Game/Stephens_Folder/Hero_Models/TestImportofGun1/Revised_Gun1Textures.Revised_Gun1Textures","0","24","24","1","30.192467","0","0"
"/Game/DustinsFolder/FireThingMat.FireThingMat","0","0","72","1","0.000000","0","0"
"/Game/MadisonsFolder/Meshes/Imports/lambert1.lambert1","0","24","24","1","31.495094","0","0"
"/Game/MadisonsFolder/NaturePackage/Materials/BaseMaterial/Flora_twoSides.Flora_twoSides","0","194","202","2","159.064011","0","101"
"/Game/MadisonsFolder/NaturePackage/Materials/BaseMaterial/bese_material.bese_material","0","0","236","4","0.000000","0","0"
"/Game/MadisonsFolder/NaturePackage/Materials/BaseMaterial/Flora_back.Flora_back","0","0","334","2","0.000000","0","167"
"/Game/MadisonsFolder/NaturePackage/Materials/BaseMaterial/base_Water.base_Water","0","0","15","1","0.000000","0","0"
"/Game/MadisonsFolder/NaturePackage/Materials/BaseMaterial/Ground.Ground","0","0","24","1","0.000000","0","0"
"/Game/MadisonsFolder/NaturePackage/Materials/BaseMaterial/Sky.Sky","0","0","4","1","0.000000","0","0"
"/Game/MadisonsFolder/Material_assets/Landscape_mat.Landscape_mat","0","112","112","3","101.133316","0","0"
"/Game/Stephens_Folder/Hero_Models/MoiveScreen/MovieScreen.MovieScreen","0","24","24","1","29.359890","0","0"
"/Game/Movies/AlienMat.AlienMat","0","24","24","1","29.496439","0","0"
"/Game/MadisonsFolder/Textures/Wall1/wall1.wall1","0","24","24","1","30.660055","0","0"
"/Game/MadisonsFolder/Textures/roof/roof.roof","0","24","24","1","29.992241","0","0"
"/Game/MadisonsFolder/Textures/mic/mic.mic","0","24","24","1","31.044632","0","0"
"/Game/MadisonsFolder/Textures/Awning/awning.awning","0","24","24","1","32.071651","0","0"
"/Game/MadisonsFolder/Material_assets/Trash.Trash","0","24","24","1","31.836651","0","0"
"/Game/MadisonsFolder/Material_assets/Table/PicnicTable_lambert1_BaseColor_1001_Mat.PicnicTable_lambert1_BaseColor_1001_Mat","0","24","24","1","31.497072","0","0"
"/Game/MadisonsFolder/Material_assets/PicnicTable.PicnicTable","0","24","24","1","32.049622","0","0"
"/Game/MadisonsFolder/Material_assets/FenceBarrier_TX_Mat.FenceBarrier_TX_Mat","0","24","24","1","32.222672","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","0","48","1","0.000000","0","0"
"/Game/MadisonsFolder/NaturePackage/Materials/ground/Terrain.Terrain","0","0","200","5","0.000000","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo_Revised/Car_Seat.Car_Seat","0","24","24","1","30.304785","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo_Revised/Car_Glass.Car_Glass","0","24","24","1","30.085838","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo_Revised/Car_Chrome.Car_Chrome","0","24","24","1","30.332678","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo_Revised/Car_Body.Car_Body","0","24","24","1","30.394524","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo/tier.tier","0","24","24","1","28.659740","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo/rim.rim","0","24","24","1","28.794928","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo/Black_Tire.Black_Tire","0","24","24","1","28.578119","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo/m415_headlights.m415_headlights","0","24","24","1","29.182234","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo/m415_chrome.m415_chrome","0","24","24","1","29.032696","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo/Car_Glass.Car_Glass","0","24","24","1","29.153648","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo/Car_Body.Car_Body","0","24","24","1","29.368401","0","0"
"/Game/Stephens_Folder/Car_Models/Jaguar_SS100/Glass.Glass","0","47","47","1","150.036469","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Chrome.Chrome","0","24","24","1","29.091959","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Blue_Body_Color.Blue_Body_Color","0","24","24","1","29.317017","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Bage_Material.Bage_Material","0","24","24","1","29.981483","0","0"
"/Game/Stephens_Folder/Prop_Models/Swing_Set/Top.Top","0","24","24","1","29.641338","0","0"
"/Game/Stephens_Folder/Prop_Models/Swing_Set/Seat.Seat","0","24","24","1","29.778753","0","0"
"/Game/Stephens_Folder/Prop_Models/Swing_Set/Main_Chain.Main_Chain","0","24","24","1","29.642948","0","0"
"/Game/Stephens_Folder/Prop_Models/Swing_Set/Chains.Chains","0","24","24","1","29.842062","0","0"
"/Game/Stephens_Folder/Prop_Models/PopCorn/Popcorn_ETSU_Container.Popcorn_ETSU_Container","0","15","15","1","16.792974","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Textures/Coupe_1.Coupe_1","0","24","24","1","30.204741","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Textures/Coup_3.Coup_3","0","24","24","1","29.346645","0","0"
"/Game/Stephens_Folder/Hero_Models/MoiveScreen/MoiveScreen2.MoiveScreen2","0","24","24","1","30.430758","0","0"
"/Game/Stephens_Folder/Hero_Model_Texture/UFO_1/UFO_Material.UFO_Material","0","0","24","1","0.000000","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/White_Top.White_Top","0","24","24","1","30.416332","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/Volt_Chrome.Volt_Chrome","0","24","24","1","30.377312","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/Volk_Redlight.Volk_Redlight","0","24","24","1","30.137888","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/SeaFoam_Green.SeaFoam_Green","0","24","24","1","30.420904","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/Black_Rubber.Black_Rubber","0","24","24","1","30.086922","0","0"
"/Game/Stephens_Folder/Car_Models/Updated_Jaguar/Jaguar_Main.Jaguar_Main","0","15","15","1","17.181364","0","0"
"/Game/Stephens_Folder/Car_Models/Revised_Jaguar_SS100/Revised_Jaguar3.Revised_Jaguar3","0","15","15","1","17.277040","0","0"
"/Game/Stephens_Folder/Car_Models/Revised_Jaguar_SS100/Revised_Jaguar2.Revised_Jaguar2","0","15","15","1","17.123833","0","0"
"/Game/Stephens_Folder/Car_Models/Jaguar_SS100/Revised_Jaguar_Texture.Revised_Jaguar_Texture","0","24","24","1","30.770323","0","0"
"/Game/Stephens_Folder/Car_Models/Jaguar_SS100/Jaguar_Texture.Jaguar_Texture","0","24","24","1","30.421080","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/Body_Base.Body_Base","0","15","15","1","18.167850","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/Base_Seat.Base_Seat","0","15","15","1","17.572996","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/Base_Rubber.Base_Rubber","0","15","15","1","17.483124","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/Base_Glass.Base_Glass","0","15","15","1","17.711706","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_TruckUved/Base_Chrome.Base_Chrome","0","15","15","1","17.836441","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUp_Revised2/Revised_Car_Chrome.Revised_Car_Chrome","0","24","24","1","30.601908","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUp_Revised2/Revised_Black_Tires.Revised_Black_Tires","0","24","24","1","30.335991","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo_Revised/Car_Color.Car_Color","0","24","24","1","30.061741","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUo/Car_Chrome.Car_Chrome","0","24","24","1","30.782026","0","0"
"/Game/Stephens_Folder/Hero_Models/UFO_1_Revised/MainShip_RevisedUvs.MainShip_RevisedUvs","0","0","15","1","0.000000","0","0"
"/Game/Stephens_Folder/Hero_Model_Texture/UFO_1_Revised/UFO1_ReviseTextures.UFO1_ReviseTextures","0","0","15","1","0.000000","0","0"
"/Game/Stephens_Folder/Hero_Models/Gun1_RevisedPivot/GunMainMaterial.GunMainMaterial","0","15","15","1","16.868994","0","0"
"/Game/Stephens_Folder/Hero_Models/Gun_1_Revised/GunMainMaterial.GunMainMaterial","0","24","24","1","29.587000","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUp_Revised2/Revised_Car_Seats.Revised_Car_Seats","0","24","24","1","30.357183","0","0"
"/Game/Stephens_Folder/Hero_Model_Texture/Gun_1_Revised/Gun1_RevisedTextures.Gun1_RevisedTextures","0","24","24","1","31.183615","0","0"
"/Game/Stephens_Folder/Hero_Models/UFO_1/MainShip_RevisedUvs.MainShip_RevisedUvs","0","0","15","1","0.000000","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Models/fordcoupe_body.fordcoupe_body","0","15","15","1","17.176725","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Models/fordcoupe_bottom.fordcoupe_bottom","0","24","24","1","30.872715","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Models/fordcoupe_chrome.fordcoupe_chrome","0","24","24","1","30.212481","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Models/fordcoupe_glass.fordcoupe_glass","0","24","24","1","29.350361","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Models/fordcoupe_interior.fordcoupe_interior","0","24","24","1","29.147102","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Models/fordcoupe_grill.fordcoupe_grill","0","15","15","1","16.577179","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Models/fordcoupe_headlights.fordcoupe_headlights","0","24","24","1","28.954500","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Models/rim.rim","0","15","15","1","16.128824","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Models/tire.tire","0","15","15","1","16.635180","0","0"
"/Game/Stephens_Folder/Prop_Models/PopCorn/PopCorn_ETSU.PopCorn_ETSU","0","15","15","1","16.736570","0","0"
"/Game/Stephens_Folder/Prop_Models/Swing_Set/SwingSet_Chains.SwingSet_Chains","0","15","15","1","16.321812","0","0"
"/Game/Stephens_Folder/Prop_Models/Swing_Set/SwingSet_Seat.SwingSet_Seat","0","15","15","1","16.128651","0","0"
"/Game/Stephens_Folder/Prop_Models/Swing_Set/SwingSet_Top.SwingSet_Top","0","15","15","1","16.836388","0","0"
"/Game/Stephens_Folder/Prop_Models/Swing_Set/SwingSet_MainChain.SwingSet_MainChain","0","15","15","1","16.518269","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/RearLights.RearLights","0","24","24","1","28.798912","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/lambert1.lambert1","0","24","24","1","28.806936","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Headlights1.Headlights1","0","24","24","1","28.970135","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Bulb.Bulb","0","24","24","1","29.587957","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Upholstry.Upholstry","0","24","24","1","28.931536","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Floor.Floor","0","24","24","1","29.273867","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/aiStandardSurface17.aiStandardSurface17","0","24","24","1","28.904486","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Rubber1.Rubber1","0","24","24","1","29.249491","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/WhiteWalls.WhiteWalls","0","24","24","1","29.173424","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Glass.Glass","0","24","24","1","28.712465","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Sticker.Sticker","0","15","15","1","16.832684","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/Mirror1.Mirror1","0","24","24","1","29.158047","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","24","1","0.000000","0","0"
