"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","15","15","1","15.101968","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","48","48","1","45.762161","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","49","51","1","39.544159","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","24","24","1","18.900507","0","0"
"/Game/RobertFunZone/Levels/screen3.screen3","0","15","15","1","14.905628","0","0"
"/Game/RobertFunZone/Levels/Screen2.Screen2","0","15","15","1","15.288449","0","0"
"/Game/RobertFunZone/Levels/Screen.Screen","0","15","15","1","15.050481","0","0"
"/Game/RobertFunZone/Levels/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","15","15","1","14.700495","0","0"
"/Game/RobertFunZone/Levels/M_Metal_Copper.M_Metal_Copper","0","15","15","1","14.521064","0","0"
"/Game/RobertFunZone/Levels/M_Basic_Wall.M_Basic_Wall","0","15","15","1","14.770780","0","0"
"/Game/RobertFunZone/Levels/BasicShapeMaterial.BasicShapeMaterial","0","15","15","1","13.505272","0","0"
"/Game/RobertFunZone/Characters/OLDship_parts/MainShip_RevisedUvs.MainShip_RevisedUvs","0","15","15","1","8.974629","0","0"
"/Game/RobertFunZone/Characters/NEWship_parts/MainShip_RevisedUvs.MainShip_RevisedUvs","0","15","15","1","9.069489","0","0"
"/Game/MadisonsFolder/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","0","873","909","9","2329.788330","0","3232"
"/Game/MadisonsFolder/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Imposter.MA_Imposter","0","194","202","2","360.303528","0","1111"
"/Game/MadisonsFolder/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundSummer.MA_GroundSummer","0","77","77","1","45.352352","0","0"
"/Game/MadisonsFolder/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Winter.MA_Winter","0","97","101","1","143.987854","0","0"
"/Game/MadisonsFolder/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundWinter.MA_GroundWinter","0","102","0","1","0.000000","0","0"
"/Game/MadisonsFolder/NaturePackage/Materials/flora/invisible.invisible","0","36","38","1","16.593365","0","0"
"/Game/MadisonsFolder/NaturePackage/Materials/BaseMaterial/Gray_M2.Gray_M2","0","29","30","1","22.949219","0","0"
